fecha,sku,producto,unidades_vendidas,nota
2019-06-17,SKU-014,Detergente_1kg,891.3,ok
2019-06-17,SKU-015,Mayonesa_445g,1002.5,outlier_alto
2019-06-17,SKU-016,Ketchup_397g,434.4,ok
2019-06-17,SKU-017,Galletas_200g,951.0,ok
2019-06-17,SKU-018,Jugo_Naranja_1L,93.2,outlier_bajo
2019-06-17,SKU-019,Agua_500ml_x24,4941.3,outlier_alto
2019-06-17,SKU-020,Cereal_Corn_500g,697.3,ok
2019-06-24,SKU-001,Arroz_500g,1316.4,ok
2019-06-24,SKU-002,Aceite_1L,774.2,ok
2019-06-24,SKU-003,Azucar_1kg,990.2,ok
2019-06-24,SKU-004,Leche_UHT_1L,1678.8,ok
2019-06-24,SKU-005,Harina_1kg,667.4,ok
2019-06-24,SKU-006,Pasta_Spaghetti,65.8,outlier_bajo
2019-06-24,SKU-007,Atun_Lata_170g,403.2,ok
2019-06-24,SKU-008,Frijol_500g,19.4,outlier_bajo
2019-06-24,SKU-009,Sal_1kg,315.7,ok
2019-06-24,SKU-010,Cafe_Molido_250g,1145.7,ok
2019-06-24,SKU-011,Jabon_Barra,682.7,ok
2019-06-24,SKU-012,Shampoo_400ml,846.4,ok
2019-06-24,SKU-013,Papel_Higienico_4x,1399.1,ok
2019-06-24,SKU-014,Detergente_1kg,880.8,ok
2019-06-24,SKU-015,Mayonesa_445g,494.5,ok
2019-06-24,SKU-016,Ketchup_397g,24.0,outlier_bajo
2019-06-24,SKU-017,Galletas_200g,1082.4,ok
2019-06-24,SKU-018,Jugo_Naranja_1L,889.7,ok
2019-06-24,SKU-019,Agua_500ml_x24,2154.3,ok
2019-06-24,SKU-020,Cereal_Corn_500g,655.2,ok
2019-07-01,SKU-001,Arroz_500g,1106.5,ok
2019-07-01,SKU-002,Aceite_1L,768.0,ok
2019-07-01,SKU-003,Azucar_1kg,,missing
2019-07-01,SKU-004,Leche_UHT_1L,1720.7,ok
2019-07-01,SKU-005,Harina_1kg,582.5,ok
2019-07-01,SKU-006,Pasta_Spaghetti,832.0,ok
2019-07-01,SKU-007,Atun_Lata_170g,47.5,outlier_bajo
2019-07-01,SKU-008,Frijol_500g,633.0,ok
2019-07-01,SKU-009,Sal_1kg,292.0,ok
2019-07-01,SKU-010,Cafe_Molido_250g,1004.1,ok
2019-07-01,SKU-011,Jabon_Barra,702.8,ok
2019-07-01,SKU-012,Shampoo_400ml,812.5,ok
2019-07-01,SKU-013,Papel_Higienico_4x,1358.0,ok
2019-07-01,SKU-014,Detergente_1kg,157.6,outlier_bajo
2019-07-01,SKU-015,Mayonesa_445g,,missing_bloque
2019-07-01,SKU-016,Ketchup_397g,,missing
2019-07-01,SKU-017,Galletas_200g,1100.5,ok
2019-07-01,SKU-018,Jugo_Naranja_1L,730.4,ok
2019-07-01,SKU-019,Agua_500ml_x24,2109.6,ok
2019-07-01,SKU-020,Cereal_Corn_500g,3271.4,outlier_alto
2019-07-08,SKU-001,Arroz_500g,1075.5,ok
2019-07-08,SKU-002,Aceite_1L,838.1,ok
2019-07-08,SKU-003,Azucar_1kg,850.9,ok
2019-07-08,SKU-004,Leche_UHT_1L,1490.2,ok
2019-07-08,SKU-005,Harina_1kg,551.7,ok
2019-07-08,SKU-006,Pasta_Spaghetti,823.2,ok
2019-07-08,SKU-007,Atun_Lata_170g,524.2,ok
2019-07-08,SKU-008,Frijol_500g,544.9,ok
2019-07-08,SKU-009,Sal_1kg,302.1,ok
2019-07-08,SKU-010,Cafe_Molido_250g,1048.3,ok
2019-07-08,SKU-011,Jabon_Barra,700.4,ok
2019-07-08,SKU-012,Shampoo_400ml,823.9,ok
2019-07-08,SKU-013,Papel_Higienico_4x,1275.9,ok
2019-07-08,SKU-014,Detergente_1kg,842.8,ok
2019-07-08,SKU-015,Mayonesa_445g,,missing_bloque
2019-07-08,SKU-016,Ketchup_397g,393.9,ok
2019-07-08,SKU-017,Galletas_200g,1159.0,ok
2019-07-08,SKU-018,Jugo_Naranja_1L,647.8,ok
2019-07-08,SKU-019,Agua_500ml_x24,1906.3,ok
2019-07-08,SKU-020,Cereal_Corn_500g,640.8,ok
2019-07-15,SKU-001,Arroz_500g,1147.6,ok
2019-07-15,SKU-002,Aceite_1L,1004.0,ok
2019-07-15,SKU-003,Azucar_1kg,913.4,ok
2019-07-15,SKU-004,Leche_UHT_1L,1582.7,ok
2019-07-15,SKU-005,Harina_1kg,610.3,ok
2019-07-15,SKU-006,Pasta_Spaghetti,915.0,ok
2019-07-15,SKU-007,Atun_Lata_170g,519.1,ok
2019-07-15,SKU-008,Frijol_500g,637.3,ok
2019-07-15,SKU-009,Sal_1kg,326.7,ok
2019-07-15,SKU-010,Cafe_Molido_250g,,missing
2019-07-15,SKU-011,Jabon_Barra,769.7,ok
2019-07-15,SKU-012,Shampoo_400ml,760.3,ok
2019-07-15,SKU-013,Papel_Higienico_4x,1281.1,ok
2019-07-15,SKU-014,Detergente_1kg,874.5,ok
2019-07-15,SKU-015,Mayonesa_445g,,missing_bloque
2019-07-15,SKU-016,Ketchup_397g,472.9,ok
2019-07-15,SKU-017,Galletas_200g,1203.8,ok
2019-07-15,SKU-018,Jugo_Naranja_1L,764.7,ok
2019-07-15,SKU-019,Agua_500ml_x24,2049.1,ok
2019-07-15,SKU-020,Cereal_Corn_500g,611.5,ok
2019-07-22,SKU-001,Arroz_500g,1233.5,ok
2019-07-22,SKU-002,Aceite_1L,955.7,ok
2019-07-22,SKU-003,Azucar_1kg,889.6,ok
2019-07-22,SKU-004,Leche_UHT_1L,1784.2,ok
2019-07-22,SKU-005,Harina_1kg,578.1,ok
2019-07-22,SKU-006,Pasta_Spaghetti,900.4,ok
2019-07-22,SKU-007,Atun_Lata_170g,533.3,ok
2019-07-22,SKU-008,Frijol_500g,541.1,ok
2019-07-22,SKU-009,Sal_1kg,304.9,ok
2019-07-22,SKU-010,Cafe_Molido_250g,,missing
2019-07-22,SKU-011,Jabon_Barra,748.9,ok
2019-07-22,SKU-012,Shampoo_400ml,,missing
2019-07-22,SKU-013,Papel_Higienico_4x,,missing
2019-07-22,SKU-014,Detergente_1kg,874.2,ok
2019-07-22,SKU-015,Mayonesa_445g,,missing_bloque
2019-07-22,SKU-016,Ketchup_397g,499.5,ok
2019-07-22,SKU-017,Galletas_200g,3276.2,outlier_alto
2019-07-22,SKU-018,Jugo_Naranja_1L,717.2,ok
2019-07-22,SKU-019,Agua_500ml_x24,1981.6,ok
2019-07-22,SKU-020,Cereal_Corn_500g,635.6,ok
2019-07-29,SKU-001,Arroz_500g,3628.3,outlier_alto
2019-07-29,SKU-002,Aceite_1L,934.4,ok
2019-07-29,SKU-003,Azucar_1kg,-66.6,negativo
2019-07-29,SKU-004,Leche_UHT_1L,1488.6,ok
2019-07-29,SKU-005,Harina_1kg,620.9,ok
2019-07-29,SKU-006,Pasta_Spaghetti,,missing
2019-07-29,SKU-007,Atun_Lata_170g,509.7,ok
2019-07-29,SKU-008,Frijol_500g,576.1,ok
2019-07-29,SKU-009,Sal_1kg,291.8,ok
2019-07-29,SKU-010,Cafe_Molido_250g,1022.2,ok
2019-07-29,SKU-011,Jabon_Barra,815.7,ok
2019-07-29,SKU-012,Shampoo_400ml,,missing
2019-07-29,SKU-013,Papel_Higienico_4x,1396.3,ok
2019-07-29,SKU-014,Detergente_1kg,863.2,ok
2019-07-29,SKU-015,Mayonesa_445g,,missing_bloque
2019-07-29,SKU-016,Ketchup_397g,436.4,ok
2019-07-29,SKU-017,Galletas_200g,1076.7,ok
2019-07-29,SKU-018,Jugo_Naranja_1L,679.7,ok
2019-07-29,SKU-019,Agua_500ml_x24,1936.1,ok
2019-07-29,SKU-020,Cereal_Corn_500g,,missing
2019-08-05,SKU-001,Arroz_500g,1037.1,ok
2019-08-05,SKU-002,Aceite_1L,,missing
2019-08-05,SKU-003,Azucar_1kg,763.6,ok
2019-08-05,SKU-004,Leche_UHT_1L,3034.3,duplicado
2019-08-05,SKU-005,Harina_1kg,487.1,ok
2019-08-05,SKU-006,Pasta_Spaghetti,-37.0,negativo
2019-08-05,SKU-007,Atun_Lata_170g,543.2,ok
2019-08-05,SKU-008,Frijol_500g,529.4,ok
2019-08-05,SKU-009,Sal_1kg,298.1,ok
2019-08-05,SKU-010,Cafe_Molido_250g,907.9,ok
2019-08-05,SKU-011,Jabon_Barra,,missing
2019-08-05,SKU-012,Shampoo_400ml,,missing
2019-08-05,SKU-013,Papel_Higienico_4x,-21.3,negativo
2019-08-05,SKU-014,Detergente_1kg,795.8,ok
2019-08-05,SKU-015,Mayonesa_445g,,missing_bloque
2019-08-05,SKU-016,Ketchup_397g,479.9,ok
2019-08-05,SKU-017,Galletas_200g,1141.2,ok
2019-08-05,SKU-018,Jugo_Naranja_1L,657.2,ok
2019-08-05,SKU-019,Agua_500ml_x24,1820.5,ok
2019-08-05,SKU-020,Cereal_Corn_500g,597.0,ok
2019-08-12,SKU-001,Arroz_500g,1207.4,ok
2019-08-12,SKU-002,Aceite_1L,955.1,ok
2019-08-12,SKU-003,Azucar_1kg,810.0,ok
2019-08-12,SKU-004,Leche_UHT_1L,1549.8,ok
2019-08-12,SKU-005,Harina_1kg,502.1,ok
2019-08-12,SKU-006,Pasta_Spaghetti,906.1,ok
2019-08-12,SKU-007,Atun_Lata_170g,449.0,ok
2019-08-12,SKU-008,Frijol_500g,553.1,ok
2019-08-12,SKU-009,Sal_1kg,276.2,ok
2019-08-12,SKU-010,Cafe_Molido_250g,925.4,ok
2019-08-12,SKU-011,Jabon_Barra,869.7,ok
2019-08-12,SKU-012,Shampoo_400ml,889.3,ok
2019-08-12,SKU-013,Papel_Higienico_4x,1216.2,ok
2019-08-12,SKU-014,Detergente_1kg,763.2,ok
2019-08-12,SKU-015,Mayonesa_445g,562.5,ok
2019-08-12,SKU-016,Ketchup_397g,481.6,ok
2019-08-12,SKU-017,Galletas_200g,1069.4,ok
2019-08-12,SKU-018,Jugo_Naranja_1L,642.1,ok
2019-08-12,SKU-019,Agua_500ml_x24,16.6,outlier_bajo
2019-08-12,SKU-020,Cereal_Corn_500g,588.9,ok
2019-08-19,SKU-001,Arroz_500g,996.7,ok
2019-08-19,SKU-002,Aceite_1L,990.9,ok
2019-08-19,SKU-003,Azucar_1kg,868.4,ok
2019-08-19,SKU-004,Leche_UHT_1L,1551.4,ok
2019-08-19,SKU-005,Harina_1kg,573.2,ok
2019-08-19,SKU-006,Pasta_Spaghetti,931.5,ok
2019-08-19,SKU-007,Atun_Lata_170g,487.1,ok
2019-08-19,SKU-008,Frijol_500g,568.2,ok
2019-08-19,SKU-009,Sal_1kg,290.9,ok
2019-08-19,SKU-010,Cafe_Molido_250g,3420.8,outlier_alto
2019-08-19,SKU-011,Jabon_Barra,789.2,ok
2019-08-19,SKU-012,Shampoo_400ml,900.3,ok
2019-08-19,SKU-013,Papel_Higienico_4x,1205.7,ok
2019-08-19,SKU-014,Detergente_1kg,820.9,ok
2019-08-19,SKU-015,Mayonesa_445g,575.3,ok
2019-08-19,SKU-016,Ketchup_397g,525.2,ok
2019-08-19,SKU-017,Galletas_200g,1218.9,ok
2019-08-19,SKU-018,Jugo_Naranja_1L,640.9,ok
2019-08-19,SKU-019,Agua_500ml_x24,,missing
2019-08-19,SKU-020,Cereal_Corn_500g,,missing
2019-08-26,SKU-001,Arroz_500g,1090.6,ok
2019-08-26,SKU-002,Aceite_1L,956.8,ok
2019-08-26,SKU-003,Azucar_1kg,708.3,ok
2019-08-26,SKU-004,Leche_UHT_1L,1489.8,ok
2019-08-26,SKU-005,Harina_1kg,584.2,ok
2019-08-26,SKU-006,Pasta_Spaghetti,1007.1,ok
2019-08-26,SKU-007,Atun_Lata_170g,422.7,ok
2019-08-26,SKU-008,Frijol_500g,469.5,ok
2019-08-26,SKU-009,Sal_1kg,265.6,ok
2019-08-26,SKU-010,Cafe_Molido_250g,1079.5,ok
2019-08-26,SKU-011,Jabon_Barra,800.8,ok
2019-08-26,SKU-012,Shampoo_400ml,915.0,ok
2019-08-26,SKU-013,Papel_Higienico_4x,1279.2,ok
2019-08-26,SKU-014,Detergente_1kg,802.3,ok
2019-08-26,SKU-015,Mayonesa_445g,568.8,ok
2019-08-26,SKU-016,Ketchup_397g,483.2,ok
2019-08-26,SKU-017,Galletas_200g,998.9,ok
2019-08-26,SKU-018,Jugo_Naranja_1L,,missing
2019-08-26,SKU-019,Agua_500ml_x24,1712.0,ok
2019-08-26,SKU-020,Cereal_Corn_500g,590.0,ok
2019-09-02,SKU-001,Arroz_500g,1133.3,ok
2019-09-02,SKU-002,Aceite_1L,40.1,outlier_bajo
2019-09-02,SKU-003,Azucar_1kg,775.3,ok
2019-09-02,SKU-004,Leche_UHT_1L,1364.5,ok
2019-09-02,SKU-005,Harina_1kg,511.4,ok
2019-09-02,SKU-006,Pasta_Spaghetti,880.4,ok
2019-09-02,SKU-007,Atun_Lata_170g,378.3,ok
2019-09-02,SKU-008,Frijol_500g,,missing
2019-09-02,SKU-009,Sal_1kg,289.8,ok
2019-09-02,SKU-010,Cafe_Molido_250g,957.6,ok
2019-09-02,SKU-011,Jabon_Barra,785.3,ok
2019-09-02,SKU-012,Shampoo_400ml,823.0,ok
2019-09-02,SKU-013,Papel_Higienico_4x,1228.7,ok
2019-09-02,SKU-014,Detergente_1kg,735.7,ok
2019-09-02,SKU-015,Mayonesa_445g,580.5,ok
2019-09-02,SKU-016,Ketchup_397g,442.4,ok
2019-09-02,SKU-017,Galletas_200g,952.7,ok
2019-09-02,SKU-018,Jugo_Naranja_1L,592.8,ok
2019-09-02,SKU-019,Agua_500ml_x24,1503.7,ok
2019-09-02,SKU-020,Cereal_Corn_500g,20.0,outlier_bajo
2019-09-09,SKU-001,Arroz_500g,963.7,ok
2019-09-09,SKU-002,Aceite_1L,900.8,ok
2019-09-09,SKU-003,Azucar_1kg,3349.6,outlier_alto
2019-09-09,SKU-004,Leche_UHT_1L,1543.7,ok
2019-09-09,SKU-005,Harina_1kg,558.0,ok
2019-09-09,SKU-006,Pasta_Spaghetti,850.2,ok
2019-09-09,SKU-007,Atun_Lata_170g,426.4,ok
2019-09-09,SKU-008,Frijol_500g,552.6,ok
2019-09-09,SKU-009,Sal_1kg,264.8,ok
2019-09-09,SKU-010,Cafe_Molido_250g,831.0,ok
2019-09-09,SKU-011,Jabon_Barra,815.0,ok
2019-09-09,SKU-012,Shampoo_400ml,882.2,ok
2019-09-09,SKU-013,Papel_Higienico_4x,1414.1,ok
2019-09-09,SKU-014,Detergente_1kg,691.4,ok
2019-09-09,SKU-015,Mayonesa_445g,583.5,ok
2019-09-09,SKU-016,Ketchup_397g,448.7,ok
2019-09-09,SKU-017,Galletas_200g,906.2,ok
2019-09-09,SKU-018,Jugo_Naranja_1L,,missing_bloque
2019-09-09,SKU-019,Agua_500ml_x24,5450.7,outlier_alto
2019-09-09,SKU-020,Cereal_Corn_500g,605.0,ok
2019-09-16,SKU-001,Arroz_500g,3188.0,outlier_alto
2019-09-16,SKU-002,Aceite_1L,887.0,ok
2019-09-16,SKU-003,Azucar_1kg,857.0,ok
2019-09-16,SKU-004,Leche_UHT_1L,1524.7,ok
2019-09-16,SKU-005,Harina_1kg,494.9,ok
2019-09-16,SKU-006,Pasta_Spaghetti,886.0,ok
2019-09-16,SKU-007,Atun_Lata_170g,426.4,ok
2019-09-16,SKU-008,Frijol_500g,540.9,ok
2019-09-16,SKU-009,Sal_1kg,283.4,ok
2019-09-16,SKU-010,Cafe_Molido_250g,927.2,ok
2019-09-16,SKU-011,Jabon_Barra,3020.0,outlier_alto
2019-09-16,SKU-012,Shampoo_400ml,-27.9,negativo
2019-09-16,SKU-013,Papel_Higienico_4x,1280.5,ok
2019-09-16,SKU-014,Detergente_1kg,1579.1,duplicado
2019-09-16,SKU-015,Mayonesa_445g,528.6,ok
2019-09-16,SKU-016,Ketchup_397g,484.9,ok
2019-09-16,SKU-017,Galletas_200g,1014.4,ok
2019-09-16,SKU-018,Jugo_Naranja_1L,,missing_bloque
2019-09-16,SKU-019,Agua_500ml_x24,1678.9,ok
2019-09-16,SKU-020,Cereal_Corn_500g,594.4,ok
2019-09-23,SKU-001,Arroz_500g,1198.1,ok
2019-09-23,SKU-002,Aceite_1L,841.2,ok
2019-09-23,SKU-003,Azucar_1kg,834.6,ok
2019-09-23,SKU-004,Leche_UHT_1L,1562.3,ok
2019-09-23,SKU-005,Harina_1kg,,missing
2019-09-23,SKU-006,Pasta_Spaghetti,769.9,ok
2019-09-23,SKU-007,Atun_Lata_170g,480.9,ok
2019-09-23,SKU-008,Frijol_500g,521.0,ok
2019-09-23,SKU-009,Sal_1kg,314.2,ok
2019-09-23,SKU-010,Cafe_Molido_250g,1039.0,ok
2019-09-23,SKU-011,Jabon_Barra,773.9,ok
2019-09-23,SKU-012,Shampoo_400ml,3746.5,outlier_alto
2019-09-23,SKU-013,Papel_Higienico_4x,1302.9,ok
2019-09-23,SKU-014,Detergente_1kg,810.2,ok
2019-09-23,SKU-015,Mayonesa_445g,565.4,ok
2019-09-23,SKU-016,Ketchup_397g,439.8,ok
2019-09-23,SKU-017,Galletas_200g,943.4,ok
2019-09-23,SKU-018,Jugo_Naranja_1L,,missing_bloque
2019-09-23,SKU-019,Agua_500ml_x24,1647.1,ok
2019-09-23,SKU-020,Cereal_Corn_500g,566.5,ok
2019-09-30,SKU-001,Arroz_500g,,missing_bloque
2019-09-30,SKU-002,Aceite_1L,842.0,ok
2019-09-30,SKU-003,Azucar_1kg,730.7,ok
2019-09-30,SKU-004,Leche_UHT_1L,1344.0,ok
2019-09-30,SKU-005,Harina_1kg,489.3,ok
2019-09-30,SKU-006,Pasta_Spaghetti,779.9,ok
2019-09-30,SKU-007,Atun_Lata_170g,467.8,ok
2019-09-30,SKU-008,Frijol_500g,487.9,ok
2019-09-30,SKU-009,Sal_1kg,,missing
2019-09-30,SKU-010,Cafe_Molido_250g,931.2,ok
2019-09-30,SKU-011,Jabon_Barra,760.7,ok
2019-09-30,SKU-012,Shampoo_400ml,1463.6,duplicado
2019-09-30,SKU-013,Papel_Higienico_4x,1130.1,ok
2019-09-30,SKU-014,Detergente_1kg,714.6,ok
2019-09-30,SKU-015,Mayonesa_445g,536.1,ok
2019-09-30,SKU-016,Ketchup_397g,425.3,ok
2019-09-30,SKU-017,Galletas_200g,1070.9,ok
2019-09-30,SKU-018,Jugo_Naranja_1L,,missing_bloque
2019-09-30,SKU-019,Agua_500ml_x24,1487.8,ok
2019-09-30,SKU-020,Cereal_Corn_500g,,missing
2019-10-07,SKU-001,Arroz_500g,,missing_bloque
2019-10-07,SKU-002,Aceite_1L,,missing
2019-10-07,SKU-003,Azucar_1kg,803.4,ok
2019-10-07,SKU-004,Leche_UHT_1L,1465.0,ok
2019-10-07,SKU-005,Harina_1kg,579.2,ok
2019-10-07,SKU-006,Pasta_Spaghetti,797.2,ok
2019-10-07,SKU-007,Atun_Lata_170g,494.4,ok
2019-10-07,SKU-008,Frijol_500g,542.3,ok
2019-10-07,SKU-009,Sal_1kg,739.8,outlier_alto
2019-10-07,SKU-010,Cafe_Molido_250g,99.2,outlier_bajo
2019-10-07,SKU-011,Jabon_Barra,-22.3,negativo
2019-10-07,SKU-012,Shampoo_400ml,773.2,ok
2019-10-07,SKU-013,Papel_Higienico_4x,,missing
2019-10-07,SKU-014,Detergente_1kg,758.7,ok
2019-10-07,SKU-015,Mayonesa_445g,449.6,ok
2019-10-07,SKU-016,Ketchup_397g,403.7,ok
2019-10-07,SKU-017,Galletas_200g,1081.1,ok
2019-10-07,SKU-018,Jugo_Naranja_1L,,missing_bloque
2019-10-07,SKU-019,Agua_500ml_x24,1670.0,ok
2019-10-07,SKU-020,Cereal_Corn_500g,547.2,ok
2019-10-14,SKU-001,Arroz_500g,,missing_bloque
2019-10-14,SKU-002,Aceite_1L,863.3,ok
2019-10-14,SKU-003,Azucar_1kg,813.3,ok
2019-10-14,SKU-004,Leche_UHT_1L,1557.1,ok
2019-10-14,SKU-005,Harina_1kg,602.7,ok
2019-10-14,SKU-006,Pasta_Spaghetti,801.6,ok
2019-10-14,SKU-007,Atun_Lata_170g,550.8,ok
2019-10-14,SKU-008,Frijol_500g,561.4,ok
2019-10-14,SKU-009,Sal_1kg,313.0,ok
2019-10-14,SKU-010,Cafe_Molido_250g,1016.0,ok
2019-10-14,SKU-011,Jabon_Barra,704.2,ok
2019-10-14,SKU-012,Shampoo_400ml,774.9,ok
2019-10-14,SKU-013,Papel_Higienico_4x,1325.1,ok
2019-10-14,SKU-014,Detergente_1kg,792.0,ok
2019-10-14,SKU-015,Mayonesa_445g,501.2,ok
2019-10-14,SKU-016,Ketchup_397g,54.2,outlier_bajo
2019-10-14,SKU-017,Galletas_200g,1239.0,ok
2019-10-14,SKU-018,Jugo_Naranja_1L,,missing_bloque
2019-10-14,SKU-019,Agua_500ml_x24,1876.6,ok
2019-10-14,SKU-020,Cereal_Corn_500g,545.7,ok
2019-10-21,SKU-001,Arroz_500g,,missing_bloque
2019-10-21,SKU-002,Aceite_1L,-14.9,negativo
2019-10-21,SKU-003,Azucar_1kg,784.8,ok
2019-10-21,SKU-004,Leche_UHT_1L,-142.5,negativo
2019-10-21,SKU-005,Harina_1kg,492.5,ok
2019-10-21,SKU-006,Pasta_Spaghetti,777.9,ok
2019-10-21,SKU-007,Atun_Lata_170g,554.3,ok
2019-10-21,SKU-008,Frijol_500g,495.4,ok
2019-10-21,SKU-009,Sal_1kg,,missing
2019-10-21,SKU-010,Cafe_Molido_250g,1003.4,ok
2019-10-21,SKU-011,Jabon_Barra,732.1,ok
2019-10-21,SKU-012,Shampoo_400ml,692.4,ok
2019-10-21,SKU-013,Papel_Higienico_4x,1308.8,ok
2019-10-21,SKU-014,Detergente_1kg,2824.5,outlier_alto
2019-10-21,SKU-015,Mayonesa_445g,1783.1,outlier_alto
2019-10-21,SKU-016,Ketchup_397g,,missing
2019-10-21,SKU-017,Galletas_200g,,missing
2019-10-21,SKU-018,Jugo_Naranja_1L,,missing_bloque
2019-10-21,SKU-019,Agua_500ml_x24,1744.3,ok
2019-10-21,SKU-020,Cereal_Corn_500g,,missing
2019-10-28,SKU-001,Arroz_500g,1052.2,ok
2019-10-28,SKU-002,Aceite_1L,716.5,ok
2019-10-28,SKU-003,Azucar_1kg,817.1,ok
2019-10-28,SKU-004,Leche_UHT_1L,1446.7,ok
2019-10-28,SKU-005,Harina_1kg,547.8,ok
2019-10-28,SKU-006,Pasta_Spaghetti,738.8,ok
2019-10-28,SKU-007,Atun_Lata_170g,514.4,ok
2019-10-28,SKU-008,Frijol_500g,512.8,ok
2019-10-28,SKU-009,Sal_1kg,284.7,ok
2019-10-28,SKU-010,Cafe_Molido_250g,,missing
2019-10-28,SKU-011,Jabon_Barra,702.2,ok
2019-10-28,SKU-012,Shampoo_400ml,683.9,ok
2019-10-28,SKU-013,Papel_Higienico_4x,1290.7,ok
2019-10-28,SKU-014,Detergente_1kg,836.1,ok
2019-10-28,SKU-015,Mayonesa_445g,423.2,ok
2019-10-28,SKU-016,Ketchup_397g,373.6,ok
2019-10-28,SKU-017,Galletas_200g,1175.0,ok
2019-10-28,SKU-018,Jugo_Naranja_1L,579.6,ok
2019-10-28,SKU-019,Agua_500ml_x24,1574.5,ok
2019-10-28,SKU-020,Cereal_Corn_500g,553.1,ok
2019-11-04,SKU-001,Arroz_500g,1135.4,ok
2019-11-04,SKU-002,Aceite_1L,817.2,ok
2019-11-04,SKU-003,Azucar_1kg,4.6,outlier_bajo
2019-11-04,SKU-004,Leche_UHT_1L,1409.8,ok
2019-11-04,SKU-005,Harina_1kg,534.4,ok
2019-11-04,SKU-006,Pasta_Spaghetti,793.2,ok
2019-11-04,SKU-007,Atun_Lata_170g,472.0,ok
2019-11-04,SKU-008,Frijol_500g,535.9,ok
2019-11-04,SKU-009,Sal_1kg,307.2,ok
2019-11-04,SKU-010,Cafe_Molido_250g,952.4,ok
2019-11-04,SKU-011,Jabon_Barra,640.2,ok
2019-11-04,SKU-012,Shampoo_400ml,738.9,ok
2019-11-04,SKU-013,Papel_Higienico_4x,1298.6,ok
2019-11-04,SKU-014,Detergente_1kg,729.3,ok
2019-11-04,SKU-015,Mayonesa_445g,429.4,ok
2019-11-04,SKU-016,Ketchup_397g,405.7,ok
2019-11-04,SKU-017,Galletas_200g,1182.3,ok
2019-11-04,SKU-018,Jugo_Naranja_1L,587.4,ok
2019-11-04,SKU-019,Agua_500ml_x24,1792.0,ok
2019-11-04,SKU-020,Cereal_Corn_500g,582.4,ok
2019-11-11,SKU-001,Arroz_500g,1097.0,ok
2019-11-11,SKU-002,Aceite_1L,796.4,ok
2019-11-11,SKU-003,Azucar_1kg,833.4,ok
2019-11-11,SKU-004,Leche_UHT_1L,1506.1,ok
2019-11-11,SKU-005,Harina_1kg,,missing
2019-11-11,SKU-006,Pasta_Spaghetti,782.6,ok
2019-11-11,SKU-007,Atun_Lata_170g,513.7,ok
2019-11-11,SKU-008,Frijol_500g,662.2,ok
2019-11-11,SKU-009,Sal_1kg,,missing
2019-11-11,SKU-010,Cafe_Molido_250g,974.1,ok
2019-11-11,SKU-011,Jabon_Barra,749.9,ok
2019-11-11,SKU-012,Shampoo_400ml,719.4,ok
2019-11-11,SKU-013,Papel_Higienico_4x,1441.7,ok
2019-11-11,SKU-014,Detergente_1kg,773.0,ok
2019-11-11,SKU-015,Mayonesa_445g,473.1,ok
2019-11-11,SKU-016,Ketchup_397g,394.3,ok
2019-11-11,SKU-017,Galletas_200g,1203.5,ok
2019-11-11,SKU-018,Jugo_Naranja_1L,570.3,ok
2019-11-11,SKU-019,Agua_500ml_x24,7091.4,outlier_alto
2019-11-11,SKU-020,Cereal_Corn_500g,583.2,ok
2019-11-18,SKU-001,Arroz_500g,1034.5,ok
2019-11-18,SKU-002,Aceite_1L,758.0,ok
2019-11-18,SKU-003,Azucar_1kg,812.4,ok
2019-11-18,SKU-004,Leche_UHT_1L,1534.5,ok
2019-11-18,SKU-005,Harina_1kg,529.7,ok
2019-11-18,SKU-006,Pasta_Spaghetti,746.9,ok
2019-11-18,SKU-007,Atun_Lata_170g,444.8,ok
2019-11-18,SKU-008,Frijol_500g,,missing_bloque
2019-11-18,SKU-009,Sal_1kg,315.7,ok
2019-11-18,SKU-010,Cafe_Molido_250g,1065.4,ok
2019-11-18,SKU-011,Jabon_Barra,,missing
2019-11-18,SKU-012,Shampoo_400ml,740.7,ok
2019-11-18,SKU-013,Papel_Higienico_4x,1223.8,ok
2019-11-18,SKU-014,Detergente_1kg,831.2,ok
2019-11-18,SKU-015,Mayonesa_445g,458.7,ok
2019-11-18,SKU-016,Ketchup_397g,,missing_bloque
2019-11-18,SKU-017,Galletas_200g,95.8,outlier_bajo
2019-11-18,SKU-018,Jugo_Naranja_1L,698.0,ok
2019-11-18,SKU-019,Agua_500ml_x24,1831.6,ok
2019-11-18,SKU-020,Cereal_Corn_500g,539.3,ok
2019-11-25,SKU-001,Arroz_500g,1105.5,ok
2019-11-25,SKU-002,Aceite_1L,812.8,ok
2019-11-25,SKU-003,Azucar_1kg,,missing
2019-11-25,SKU-004,Leche_UHT_1L,1530.7,ok
2019-11-25,SKU-005,Harina_1kg,617.5,ok
2019-11-25,SKU-006,Pasta_Spaghetti,784.2,ok
2019-11-25,SKU-007,Atun_Lata_170g,409.7,ok
2019-11-25,SKU-008,Frijol_500g,,missing_bloque
2019-11-25,SKU-009,Sal_1kg,346.3,ok
2019-11-25,SKU-010,Cafe_Molido_250g,995.4,ok
2019-11-25,SKU-011,Jabon_Barra,637.0,ok
2019-11-25,SKU-012,Shampoo_400ml,758.0,ok
2019-11-25,SKU-013,Papel_Higienico_4x,1239.9,ok
2019-11-25,SKU-014,Detergente_1kg,871.7,ok
